date,Hour,load,temp
2013-06-10 10:00:00,11,3589.0,66.333333333
2013-06-10 11:00:00,12,3611.0,68.333333333
2013-06-10 12:00:00,13,3607.0,69.0
2013-06-10 13:00:00,14,3627.0,69.666666667
2013-06-10 14:00:00,15,3584.0,70.0
2013-06-10 15:00:00,16,3536.0,69.666666667
2013-06-10 16:00:00,17,3529.0,68.0
2013-06-10 17:00:00,18,3585.0,66.333333333
2013-06-10 18:00:00,19,3597.0,64.666666667
2013-06-10 19:00:00,20,3559.0,63.0
2013-06-10 20:00:00,21,3531.0,60.666666667
2013-06-10 21:00:00,22,3304.0,59.666666667
2013-06-10 22:00:00,23,2954.0,58.666666667
2013-06-10 23:00:00,24,2649.0,58.0
2013-06-11 00:00:00,1,2443.0,57.333333333
2013-06-11 01:00:00,2,2361.0,57.333333333
2013-06-11 02:00:00,3,2312.0,56.666666667
2013-06-11 03:00:00,4,2303.0,56.333333333
2013-06-11 04:00:00,5,2372.0,55.666666667
2013-06-11 05:00:00,6,2596.0,55.333333333
2013-06-11 06:00:00,7,3000.0,55.333333333
2013-06-11 07:00:00,8,3286.0,55.333333333
2013-06-11 08:00:00,9,3401.0,55.333333333
2013-06-11 09:00:00,10,3484.0,55.333333333
2013-06-11 10:00:00,11,3551.0,55.666666667
2013-06-11 11:00:00,12,3561.0,56.333333333
2013-06-11 12:00:00,13,3538.0,57.0
2013-06-11 13:00:00,14,3531.0,57.333333333
2013-06-11 14:00:00,15,3499.0,58.666666667
2013-06-11 15:00:00,16,3469.0,59.0
2013-06-11 16:00:00,17,3515.0,58.666666667
2013-06-11 17:00:00,18,3570.0,59.333333333
2013-06-11 18:00:00,19,3564.0,58.666666667
2013-06-11 19:00:00,20,3528.0,57.333333333
2013-06-11 20:00:00,21,3470.0,56.666666667
2013-06-11 21:00:00,22,3260.0,56.333333333
2013-06-11 22:00:00,23,2932.0,55.666666667
2013-06-11 23:00:00,24,2660.0,56.333333333
2013-06-12 00:00:00,1,2470.0,56.0
2013-06-12 01:00:00,2,2384.0,55.666666667
2013-06-12 02:00:00,3,2327.0,55.0
2013-06-12 03:00:00,4,2334.0,55.0
2013-06-12 04:00:00,5,2427.0,55.0
2013-06-12 05:00:00,6,2636.0,55.333333333
2013-06-12 06:00:00,7,3036.0,55.333333333
2013-06-12 07:00:00,8,3311.0,56.0
2013-06-12 08:00:00,9,3429.0,58.0
2013-06-12 09:00:00,10,3501.0,60.0
2013-06-12 10:00:00,11,3556.0,60.666666667
2013-06-12 11:00:00,12,3589.0,62.333333333
2013-06-12 12:00:00,13,3556.0,62.333333333
2013-06-12 13:00:00,14,3554.0,63.666666667
2013-06-12 14:00:00,15,3517.0,63.666666667
2013-06-12 15:00:00,16,3485.0,63.666666667
2013-06-12 16:00:00,17,3479.0,63.666666667
2013-06-12 17:00:00,18,3491.0,65.666666667
2013-06-12 18:00:00,19,3502.0,66.333333333
2013-06-12 19:00:00,20,3450.0,64.333333333
2013-06-12 20:00:00,21,3457.0,62.333333333
2013-06-12 21:00:00,22,3310.0,61.333333333
2013-06-12 22:00:00,23,2999.0,60.0
2013-06-12 23:00:00,24,2700.0,59.333333333
2013-06-13 00:00:00,1,2499.0,57.333333333
2013-06-13 01:00:00,2,2380.0,56.666666667
2013-06-13 02:00:00,3,2320.0,55.0
2013-06-13 03:00:00,4,2319.0,52.0
2013-06-13 04:00:00,5,2406.0,51.0
2013-06-13 05:00:00,6,2607.0,49.666666667
2013-06-13 06:00:00,7,3002.0,52.0
2013-06-13 07:00:00,8,3286.0,57.0
2013-06-13 08:00:00,9,3402.0,61.333333333
2013-06-13 09:00:00,10,3485.0,64.666666667
2013-06-13 10:00:00,11,3548.0,66.333333333
2013-06-13 11:00:00,12,3562.0,67.666666667
2013-06-13 12:00:00,13,3545.0,67.666666667
2013-06-13 13:00:00,14,3565.0,66.666666667
2013-06-13 14:00:00,15,3518.0,66.0
2013-06-13 15:00:00,16,3478.0,64.333333333
2013-06-13 16:00:00,17,3493.0,63.0
2013-06-13 17:00:00,18,3501.0,62.0
2013-06-13 18:00:00,19,3485.0,59.666666667
2013-06-13 19:00:00,20,3446.0,58.666666667
2013-06-13 20:00:00,21,3465.0,57.666666667
2013-06-13 21:00:00,22,3298.0,57.0
2013-06-13 22:00:00,23,2978.0,56.333333333
2013-06-13 23:00:00,24,2666.0,56.0
2013-06-14 00:00:00,1,2487.0,55.666666667
2013-06-14 01:00:00,2,2384.0,55.333333333
2013-06-14 02:00:00,3,2332.0,55.0
2013-06-14 03:00:00,4,2309.0,54.666666667
2013-06-14 04:00:00,5,2387.0,54.0
2013-06-14 05:00:00,6,2581.0,54.0
2013-06-14 06:00:00,7,2972.0,54.0
2013-06-14 07:00:00,8,3266.0,54.333333333
2013-06-14 08:00:00,9,3399.0,56.666666667
2013-06-14 09:00:00,10,3468.0,59.333333333
2013-06-14 10:00:00,11,3525.0,60.666666667
2013-06-14 11:00:00,12,3543.0,64.666666667
2013-06-14 12:00:00,13,3530.0,68.666666667
2013-06-14 13:00:00,14,3537.0,71.0
2013-06-14 14:00:00,15,3516.0,72.0
2013-06-14 15:00:00,16,3495.0,74.666666667
2013-06-14 16:00:00,17,3491.0,74.666666667
2013-06-14 17:00:00,18,3467.0,75.666666667
2013-06-14 18:00:00,19,3412.0,73.333333333
2013-06-14 19:00:00,20,3345.0,72.0
2013-06-14 20:00:00,21,3380.0,69.666666667
2013-06-14 21:00:00,22,3306.0,65.333333333
2013-06-14 22:00:00,23,3019.0,62.666666667
2013-06-14 23:00:00,24,2701.0,59.0
2013-06-15 00:00:00,1,2495.0,57.0
2013-06-15 01:00:00,2,2367.0,56.0
2013-06-15 02:00:00,3,2295.0,54.333333333
2013-06-15 03:00:00,4,2270.0,53.333333333
2013-06-15 04:00:00,5,2275.0,52.0
2013-06-15 05:00:00,6,2312.0,51.0
2013-06-15 06:00:00,7,2525.0,50.666666667
2013-06-15 07:00:00,8,2806.0,57.0
2013-06-15 08:00:00,9,3063.0,62.0
2013-06-15 09:00:00,10,3189.0,65.666666667
2013-06-15 10:00:00,11,3236.0,68.0
2013-06-15 11:00:00,12,3242.0,70.0
2013-06-15 12:00:00,13,3212.0,72.0
2013-06-15 13:00:00,14,3172.0,73.666666667
2013-06-15 14:00:00,15,3146.0,74.333333333
2013-06-15 15:00:00,16,3154.0,75.333333333
2013-06-15 16:00:00,17,3203.0,75.0
2013-06-15 17:00:00,18,3248.0,75.0
2013-06-15 18:00:00,19,3245.0,75.333333333
2013-06-15 19:00:00,20,3197.0,74.0
2013-06-15 20:00:00,21,3201.0,71.0
2013-06-15 21:00:00,22,3152.0,65.0
2013-06-15 22:00:00,23,2901.0,60.333333333
2013-06-15 23:00:00,24,2635.0,58.333333333
2013-06-16 00:00:00,1,2422.0,57.333333333
2013-06-16 01:00:00,2,2291.0,54.333333333
2013-06-16 02:00:00,3,2224.0,53.333333333
2013-06-16 03:00:00,4,2203.0,53.0
2013-06-16 04:00:00,5,2205.0,53.0
2013-06-16 05:00:00,6,2204.0,53.0
2013-06-16 06:00:00,7,2350.0,54.333333333
2013-06-16 07:00:00,8,2612.0,57.666666667
2013-06-16 08:00:00,9,2876.0,62.666666667
2013-06-16 09:00:00,10,3066.0,66.0
2013-06-16 10:00:00,11,3153.0,67.0
2013-06-16 11:00:00,12,3186.0,69.0
2013-06-16 12:00:00,13,3194.0,71.333333333
2013-06-16 13:00:00,14,3166.0,70.333333333
2013-06-16 14:00:00,15,3139.0,69.0
2013-06-16 15:00:00,16,3149.0,67.333333333
2013-06-16 16:00:00,17,3226.0,66.666666667
2013-06-16 17:00:00,18,3331.0,65.666666667
2013-06-16 18:00:00,19,3333.0,65.333333333
2013-06-16 19:00:00,20,3300.0,65.333333333
2013-06-16 20:00:00,21,3337.0,65.0
2013-06-16 21:00:00,22,3193.0,64.333333333
2013-06-16 22:00:00,23,2895.0,64.666666667
2013-06-16 23:00:00,24,2623.0,63.0
2013-06-17 00:00:00,1,2470.0,60.0
2013-06-17 01:00:00,2,2384.0,58.666666667
2013-06-17 02:00:00,3,2336.0,59.0
2013-06-17 03:00:00,4,2330.0,58.666666667
2013-06-17 04:00:00,5,2395.0,59.0
2013-06-17 05:00:00,6,2568.0,58.666666667
2013-06-17 06:00:00,7,2999.0,58.666666667
2013-06-17 07:00:00,8,3349.0,62.666666667
2013-06-17 08:00:00,9,3551.0,66.0
2013-06-17 09:00:00,10,3694.0,70.333333333
2013-06-17 10:00:00,11,3819.0,74.666666667
2013-06-17 11:00:00,12,3883.0,77.0
2013-06-17 12:00:00,13,3904.0,78.333333333
2013-06-17 13:00:00,14,3936.0,78.0
2013-06-17 14:00:00,15,3914.0,79.0
2013-06-17 15:00:00,16,3860.0,75.333333333
2013-06-17 16:00:00,17,3792.0,69.0
2013-06-17 17:00:00,18,3762.0,68.0
2013-06-17 18:00:00,19,3711.0,69.0
2013-06-17 19:00:00,20,3656.0,69.333333333
2013-06-17 20:00:00,21,3623.0,68.333333333
2013-06-17 21:00:00,22,3468.0,65.0
2013-06-17 22:00:00,23,3129.0,63.0
2013-06-17 23:00:00,24,2810.0,63.0
2013-06-18 00:00:00,1,2587.0,61.333333333
2013-06-18 01:00:00,2,2462.0,61.333333333
2013-06-18 02:00:00,3,2403.0,59.333333333
2013-06-18 03:00:00,4,2386.0,57.333333333
2013-06-18 04:00:00,5,2449.0,55.666666667
2013-06-18 05:00:00,6,2632.0,54.333333333
2013-06-18 06:00:00,7,3008.0,54.666666667
2013-06-18 07:00:00,8,3336.0,58.0
2013-06-18 08:00:00,9,3495.0,61.0
2013-06-18 09:00:00,10,3575.0,62.0
2013-06-18 10:00:00,11,3663.0,62.333333333
2013-06-18 11:00:00,12,3685.0,62.0
2013-06-18 12:00:00,13,3649.0,62.666666667
2013-06-18 13:00:00,14,3621.0,62.666666667
2013-06-18 14:00:00,15,3574.0,61.666666667
2013-06-18 15:00:00,16,3529.0,63.333333333
2013-06-18 16:00:00,17,3521.0,64.0
2013-06-18 17:00:00,18,3542.0,64.666666667
2013-06-18 18:00:00,19,3535.0,64.333333333
2013-06-18 19:00:00,20,3474.0,63.666666667
2013-06-18 20:00:00,21,3442.0,62.333333333
2013-06-18 21:00:00,22,3289.0,61.0
2013-06-18 22:00:00,23,2961.0,59.333333333
2013-06-18 23:00:00,24,2672.0,56.666666667
2013-06-19 00:00:00,1,2479.0,56.666666667
2013-06-19 01:00:00,2,2378.0,56.333333333
2013-06-19 02:00:00,3,2324.0,54.333333333
2013-06-19 03:00:00,4,2301.0,53.666666667
2013-06-19 04:00:00,5,2368.0,51.666666667
2013-06-19 05:00:00,6,2544.0,51.333333333
2013-06-19 06:00:00,7,2909.0,50.333333333
2013-06-19 07:00:00,8,3214.0,53.333333333
2013-06-19 08:00:00,9,3361.0,58.0
2013-06-19 09:00:00,10,3461.0,61.333333333
2013-06-19 10:00:00,11,3554.0,64.333333333
2013-06-19 11:00:00,12,3575.0,66.333333333
2013-06-19 12:00:00,13,3578.0,68.333333333
2013-06-19 13:00:00,14,3605.0,69.333333333
2013-06-19 14:00:00,15,3604.0,70.333333333
2013-06-19 15:00:00,16,3599.0,72.0
2013-06-19 16:00:00,17,3600.0,72.333333333
2013-06-19 17:00:00,18,3589.0,72.333333333
2013-06-19 18:00:00,19,3550.0,72.0
2013-06-19 19:00:00,20,3482.0,69.333333333
2013-06-19 20:00:00,21,3477.0,65.666666667
2013-06-19 21:00:00,22,3365.0,62.666666667
2013-06-19 22:00:00,23,3025.0,57.333333333
2013-06-19 23:00:00,24,2716.0,53.666666667
2013-06-20 00:00:00,1,2488.0,52.666666667
2013-06-20 01:00:00,2,2341.0,51.0
2013-06-20 02:00:00,3,2275.0,50.333333333
2013-06-20 03:00:00,4,2268.0,48.666666667
2013-06-20 04:00:00,5,2334.0,48.333333333
2013-06-20 05:00:00,6,2513.0,47.0
2013-06-20 06:00:00,7,2869.0,48.0
2013-06-20 07:00:00,8,3187.0,53.0
2013-06-20 08:00:00,9,3370.0,57.666666667
2013-06-20 09:00:00,10,3482.0,63.0
2013-06-20 10:00:00,11,3570.0,67.333333333
2013-06-20 11:00:00,12,3624.0,70.333333333
2013-06-20 12:00:00,13,3630.0,72.333333333
2013-06-20 13:00:00,14,3654.0,72.0
2013-06-20 14:00:00,15,3646.0,73.666666667
2013-06-20 15:00:00,16,3635.0,73.666666667
2013-06-20 16:00:00,17,3632.0,74.666666667
2013-06-20 17:00:00,18,3620.0,75.333333333
2013-06-20 18:00:00,19,3581.0,74.333333333
2013-06-20 19:00:00,20,3515.0,72.666666667
2013-06-20 20:00:00,21,3516.0,70.333333333
2013-06-20 21:00:00,22,3432.0,66.333333333
2013-06-20 22:00:00,23,3089.0,61.666666667
2013-06-20 23:00:00,24,2766.0,59.0
2013-06-21 00:00:00,1,2544.0,57.666666667
2013-06-21 01:00:00,2,2423.0,56.0
2013-06-21 02:00:00,3,2353.0,54.0
2013-06-21 03:00:00,4,2334.0,53.333333333
2013-06-21 04:00:00,5,2395.0,53.0
2013-06-21 05:00:00,6,2562.0,52.666666667
2013-06-21 06:00:00,7,2927.0,53.333333333
2013-06-21 07:00:00,8,3259.0,56.333333333
2013-06-21 08:00:00,9,3468.0,61.333333333
2013-06-21 09:00:00,10,3596.0,66.333333333
2013-06-21 10:00:00,11,3714.0,69.0
2013-06-21 11:00:00,12,3769.0,73.666666667
2013-06-21 12:00:00,13,3772.0,76.0
2013-06-21 13:00:00,14,3814.0,78.666666667
2013-06-21 14:00:00,15,3808.0,80.666666667
2013-06-21 15:00:00,16,3809.0,80.333333333
2013-06-21 16:00:00,17,3821.0,80.333333333
2013-06-21 17:00:00,18,3803.0,80.333333333
2013-06-21 18:00:00,19,3742.0,80.0
2013-06-21 19:00:00,20,3642.0,78.666666667
2013-06-21 20:00:00,21,3610.0,75.666666667
2013-06-21 21:00:00,22,3549.0,69.333333333
2013-06-21 22:00:00,23,3210.0,65.666666667
2013-06-21 23:00:00,24,2880.0,63.333333333
2013-06-22 00:00:00,1,2628.0,62.666666667
2013-06-22 01:00:00,2,2489.0,61.0
2013-06-22 02:00:00,3,2408.0,60.333333333
2013-06-22 03:00:00,4,2375.0,59.666666667
2013-06-22 04:00:00,5,2382.0,59.333333333
2013-06-22 05:00:00,6,2419.0,58.666666667
2013-06-22 06:00:00,7,2605.0,58.333333333
2013-06-22 07:00:00,8,2893.0,61.666666667
2013-06-22 08:00:00,9,3174.0,65.333333333
2013-06-22 09:00:00,10,3370.0,69.0
2013-06-22 10:00:00,11,3497.0,72.0
2013-06-22 11:00:00,12,3568.0,75.0
2013-06-22 12:00:00,13,3614.0,78.666666667
2013-06-22 13:00:00,14,3621.0,80.333333333
2013-06-22 14:00:00,15,3613.0,79.666666667
2013-06-22 15:00:00,16,3620.0,76.666666667
2013-06-22 16:00:00,17,3663.0,75.333333333
2013-06-22 17:00:00,18,3696.0,75.333333333
2013-06-22 18:00:00,19,3684.0,75.0
2013-06-22 19:00:00,20,3618.0,74.666666667
2013-06-22 20:00:00,21,3617.0,71.666666667
2013-06-22 21:00:00,22,3502.0,70.333333333
2013-06-22 22:00:00,23,3211.0,70.0
2013-06-22 23:00:00,24,2925.0,69.666666667
2013-06-23 00:00:00,1,2709.0,68.333333333
2013-06-23 01:00:00,2,2577.0,67.333333333
2013-06-23 02:00:00,3,2495.0,67.0
2013-06-23 03:00:00,4,2449.0,67.333333333
2013-06-23 04:00:00,5,2444.0,66.0
2013-06-23 05:00:00,6,2462.0,66.0
2013-06-23 06:00:00,7,2596.0,65.666666667
2013-06-23 07:00:00,8,2841.0,67.333333333
2013-06-23 08:00:00,9,3124.0,68.333333333
2013-06-23 09:00:00,10,3356.0,69.666666667
2013-06-23 10:00:00,11,3527.0,72.0
2013-06-23 11:00:00,12,3634.0,74.0
2013-06-23 12:00:00,13,3708.0,76.0
2013-06-23 13:00:00,14,3782.0,78.333333333
2013-06-23 14:00:00,15,3849.0,80.666666667
2013-06-23 15:00:00,16,3928.0,81.0
2013-06-23 16:00:00,17,4008.0,80.0
2013-06-23 17:00:00,18,4064.0,81.666666667
2013-06-23 18:00:00,19,4046.0,81.0
2013-06-23 19:00:00,20,3977.0,79.0
2013-06-23 20:00:00,21,3930.0,76.333333333
2013-06-23 21:00:00,22,3763.0,73.666666667
2013-06-23 22:00:00,23,3418.0,71.333333333
2013-06-23 23:00:00,24,3125.0,71.0
2013-06-24 00:00:00,1,2917.0,70.666666667
2013-06-24 01:00:00,2,2799.0,70.333333333
2013-06-24 02:00:00,3,2748.0,70.666666667
2013-06-24 03:00:00,4,2731.0,70.666666667
2013-06-24 04:00:00,5,2813.0,69.333333333
2013-06-24 05:00:00,6,2996.0,69.333333333
2013-06-24 06:00:00,7,3401.0,69.666666667
2013-06-24 07:00:00,8,3838.0,71.666666667
2013-06-24 08:00:00,9,4165.0,75.666666667
2013-06-24 09:00:00,10,4403.0,79.0
2013-06-24 10:00:00,11,4619.0,82.666666667
2013-06-24 11:00:00,12,4736.0,85.0
2013-06-24 12:00:00,13,4782.0,87.333333333
2013-06-24 13:00:00,14,4838.0,89.0
2013-06-24 14:00:00,15,4850.0,90.0
2013-06-24 15:00:00,16,4853.0,88.0
2013-06-24 16:00:00,17,4836.0,88.666666667
2013-06-24 17:00:00,18,4802.0,88.0
2013-06-24 18:00:00,19,4666.0,82.0
2013-06-24 19:00:00,20,4518.0,78.666666667
2013-06-24 20:00:00,21,4428.0,75.333333333
2013-06-24 21:00:00,22,4196.0,71.666666667
2013-06-24 22:00:00,23,3765.0,72.0
2013-06-24 23:00:00,24,3409.0,71.333333333
2013-06-25 00:00:00,1,3133.0,70.333333333
2013-06-25 01:00:00,2,2981.0,71.0
2013-06-25 02:00:00,3,2899.0,70.333333333
2013-06-25 03:00:00,4,2864.0,69.666666667
2013-06-25 04:00:00,5,2915.0,69.333333333
2013-06-25 05:00:00,6,3070.0,70.0
2013-06-25 06:00:00,7,3466.0,69.0
2013-06-25 07:00:00,8,3856.0,71.333333333
2013-06-25 08:00:00,9,4135.0,75.333333333
2013-06-25 09:00:00,10,4353.0,78.333333333
2013-06-25 10:00:00,11,4557.0,80.0
2013-06-25 11:00:00,12,4685.0,82.666666667
2013-06-25 12:00:00,13,4766.0,85.333333333
2013-06-25 13:00:00,14,4833.0,87.333333333
2013-06-25 14:00:00,15,4840.0,87.666666667
2013-06-25 15:00:00,16,4819.0,87.333333333
2013-06-25 16:00:00,17,4776.0,83.333333333
2013-06-25 17:00:00,18,4699.0,83.0
2013-06-25 18:00:00,19,4584.0,81.0
2013-06-25 19:00:00,20,4465.0,78.0
2013-06-25 20:00:00,21,4322.0,72.666666667
2013-06-25 21:00:00,22,4071.0,71.0
2013-06-25 22:00:00,23,3698.0,69.666666667
2013-06-25 23:00:00,24,3347.0,69.333333333
2013-06-26 00:00:00,1,3103.0,68.666666667
2013-06-26 01:00:00,2,2964.0,69.0
2013-06-26 02:00:00,3,2876.0,68.333333333
2013-06-26 03:00:00,4,2839.0,68.666666667
2013-06-26 04:00:00,5,2895.0,68.333333333
2013-06-26 05:00:00,6,3058.0,67.666666667
2013-06-26 06:00:00,7,3450.0,68.0
2013-06-26 07:00:00,8,3829.0,69.666666667
2013-06-26 08:00:00,9,4049.0,71.666666667
2013-06-26 09:00:00,10,4210.0,72.666666667
2013-06-26 10:00:00,11,4343.0,73.0
2013-06-26 11:00:00,12,4351.0,72.0
2013-06-26 12:00:00,13,4310.0,73.333333333
2013-06-26 13:00:00,14,4299.0,75.0
2013-06-26 14:00:00,15,4219.0,74.666666667
2013-06-26 15:00:00,16,4140.0,74.0
2013-06-26 16:00:00,17,4092.0,71.333333333
2013-06-26 17:00:00,18,4071.0,67.666666667
2013-06-26 18:00:00,19,4020.0,67.666666667
2013-06-26 19:00:00,20,3926.0,68.666666667
2013-06-26 20:00:00,21,3836.0,67.333333333
2013-06-26 21:00:00,22,3665.0,66.333333333
2013-06-26 22:00:00,23,3320.0,66.0
2013-06-26 23:00:00,24,3001.0,64.666666667
2013-06-27 00:00:00,1,2784.0,64.0
2013-06-27 01:00:00,2,2654.0,63.0
2013-06-27 02:00:00,3,2586.0,63.0
2013-06-27 03:00:00,4,2553.0,63.0
2013-06-27 04:00:00,5,2614.0,62.666666667
2013-06-27 05:00:00,6,2813.0,61.666666667
2013-06-27 06:00:00,7,3137.0,60.666666667
2013-06-27 07:00:00,8,3454.0,62.0
2013-06-27 08:00:00,9,3643.0,62.666666667
2013-06-27 09:00:00,10,3768.0,64.333333333
2013-06-27 10:00:00,11,3851.0,65.666666667
2013-06-27 11:00:00,12,3891.0,68.0
2013-06-27 12:00:00,13,3897.0,69.333333333
2013-06-27 13:00:00,14,3928.0,70.666666667
2013-06-27 14:00:00,15,3903.0,70.333333333
2013-06-27 15:00:00,16,3870.0,71.333333333
2013-06-27 16:00:00,17,3856.0,72.0
2013-06-27 17:00:00,18,3858.0,70.666666667
2013-06-27 18:00:00,19,3830.0,68.666666667
2013-06-27 19:00:00,20,3797.0,67.0
2013-06-27 20:00:00,21,3785.0,65.666666667
2013-06-27 21:00:00,22,3598.0,64.666666667
2013-06-27 22:00:00,23,3252.0,64.0
2013-06-27 23:00:00,24,2955.0,63.0
2013-06-28 00:00:00,1,2752.0,63.0
2013-06-28 01:00:00,2,2597.0,62.333333333
2013-06-28 02:00:00,3,2522.0,61.0
2013-06-28 03:00:00,4,2495.0,59.333333333
2013-06-28 04:00:00,5,2549.0,58.666666667
2013-06-28 05:00:00,6,2734.0,58.0
2013-06-28 06:00:00,7,3056.0,57.333333333
2013-06-28 07:00:00,8,3363.0,57.666666667
2013-06-28 08:00:00,9,3555.0,58.333333333
2013-06-28 09:00:00,10,3691.0,59.333333333
2013-06-28 10:00:00,11,3775.0,61.333333333
2013-06-28 11:00:00,12,3820.0,62.0
2013-06-28 12:00:00,13,3775.0,63.333333333
2013-06-28 13:00:00,14,3784.0,66.0
2013-06-28 14:00:00,15,3748.0,68.666666667
2013-06-28 15:00:00,16,3712.0,69.666666667
2013-06-28 16:00:00,17,3718.0,70.0
2013-06-28 17:00:00,18,3772.0,70.666666667
2013-06-28 18:00:00,19,3739.0,69.666666667
2013-06-28 19:00:00,20,3678.0,68.333333333
2013-06-28 20:00:00,21,3637.0,67.666666667
2013-06-28 21:00:00,22,3492.0,66.666666667
2013-06-28 22:00:00,23,3188.0,66.0
2013-06-28 23:00:00,24,2895.0,65.333333333
2013-06-29 00:00:00,1,2669.0,65.333333333
2013-06-29 01:00:00,2,2555.0,65.0
2013-06-29 02:00:00,3,2485.0,65.333333333
2013-06-29 03:00:00,4,2452.0,65.0
2013-06-29 04:00:00,5,2466.0,65.0
2013-06-29 05:00:00,6,2544.0,64.666666667
2013-06-29 06:00:00,7,2712.0,65.333333333
2013-06-29 07:00:00,8,2984.0,65.666666667
2013-06-29 08:00:00,9,3281.0,66.333333333
2013-06-29 09:00:00,10,3529.0,68.333333333
2013-06-29 10:00:00,11,3664.0,70.666666667
2013-06-29 11:00:00,12,3712.0,71.0
2013-06-29 12:00:00,13,3728.0,74.333333333
2013-06-29 13:00:00,14,3744.0,74.666666667
2013-06-29 14:00:00,15,3759.0,78.0
2013-06-29 15:00:00,16,3774.0,75.333333333
2013-06-29 16:00:00,17,3819.0,74.666666667
2013-06-29 17:00:00,18,3853.0,75.333333333
2013-06-29 18:00:00,19,3822.0,74.333333333
2013-06-29 19:00:00,20,3735.0,73.0
2013-06-29 20:00:00,21,3700.0,71.666666667
2013-06-29 21:00:00,22,3619.0,70.0
2013-06-29 22:00:00,23,3335.0,68.666666667
2013-06-29 23:00:00,24,3033.0,67.333333333
2013-06-30 00:00:00,1,2796.0,66.666666667
2013-06-30 01:00:00,2,2656.0,65.333333333
2013-06-30 02:00:00,3,2569.0,64.666666667
2013-06-30 03:00:00,4,2527.0,65.0
2013-06-30 04:00:00,5,2511.0,64.666666667
2013-06-30 05:00:00,6,2526.0,64.666666667
2013-06-30 06:00:00,7,2667.0,65.0
2013-06-30 07:00:00,8,2927.0,66.666666667
2013-06-30 08:00:00,9,3275.0,68.666666667
2013-06-30 09:00:00,10,3556.0,71.666666667
2013-06-30 10:00:00,11,3741.0,74.0
2013-06-30 11:00:00,12,3884.0,76.666666667
2013-06-30 12:00:00,13,3962.0,79.0
2013-06-30 13:00:00,14,3984.0,80.333333333
2013-06-30 14:00:00,15,3980.0,80.666666667
2013-06-30 15:00:00,16,4007.0,80.666666667
2013-06-30 16:00:00,17,4051.0,79.666666667
2013-06-30 17:00:00,18,4120.0,80.0
2013-06-30 18:00:00,19,4093.0,78.333333333
2013-06-30 19:00:00,20,4011.0,75.333333333
2013-06-30 20:00:00,21,3970.0,72.333333333
2013-06-30 21:00:00,22,3817.0,71.0
2013-06-30 22:00:00,23,3467.0,69.333333333
2013-06-30 23:00:00,24,3143.0,68.0
2013-07-01 00:00:00,1,2923.0,67.333333333
2013-07-01 01:00:00,2,2790.0,67.333333333
2013-07-01 02:00:00,3,2726.0,66.666666667
2013-07-01 03:00:00,4,2710.0,66.666666667
2013-07-01 04:00:00,5,2773.0,66.666666667
2013-07-01 05:00:00,6,2930.0,66.0
2013-07-01 06:00:00,7,3293.0,65.666666667
2013-07-01 07:00:00,8,3674.0,68.333333333
2013-07-01 08:00:00,9,3928.0,69.333333333
2013-07-01 09:00:00,10,4112.0,72.0
2013-07-01 10:00:00,11,4235.0,73.666666667
2013-07-01 11:00:00,12,4271.0,74.333333333
2013-07-01 12:00:00,13,4293.0,75.333333333
2013-07-01 13:00:00,14,4281.0,73.666666667
2013-07-01 14:00:00,15,4220.0,72.666666667
2013-07-01 15:00:00,16,4173.0,73.0
2013-07-01 16:00:00,17,4171.0,73.0
2013-07-01 17:00:00,18,4204.0,73.666666667
2013-07-01 18:00:00,19,4194.0,71.666666667
2013-07-01 19:00:00,20,4141.0,70.0
2013-07-01 20:00:00,21,4105.0,69.0
2013-07-01 21:00:00,22,3881.0,68.0
2013-07-01 22:00:00,23,3503.0,67.0
2013-07-01 23:00:00,24,3186.0,66.333333333
2013-07-02 00:00:00,1,2953.0,66.333333333
2013-07-02 01:00:00,2,2813.0,66.0
2013-07-02 02:00:00,3,2732.0,66.0
2013-07-02 03:00:00,4,2732.0,65.666666667
2013-07-02 04:00:00,5,2749.0,65.666666667
2013-07-02 05:00:00,6,2947.0,65.0
2013-07-02 06:00:00,7,3283.0,64.666666667
2013-07-02 07:00:00,8,3632.0,65.333333333
2013-07-02 08:00:00,9,3853.0,66.333333333
2013-07-02 09:00:00,10,3981.0,65.0
2013-07-02 10:00:00,11,4060.0,67.666666667
2013-07-02 11:00:00,12,4090.0,67.0
2013-07-02 12:00:00,13,4094.0,69.0
2013-07-02 13:00:00,14,4078.0,66.666666667
2013-07-02 14:00:00,15,4025.0,66.666666667
2013-07-02 15:00:00,16,3969.0,67.0
2013-07-02 16:00:00,17,3941.0,66.333333333
2013-07-02 17:00:00,18,3944.0,66.666666667
2013-07-02 18:00:00,19,3908.0,65.333333333
2013-07-02 19:00:00,20,3834.0,63.333333333
2013-07-02 20:00:00,21,3778.0,62.333333333
2013-07-02 21:00:00,22,3582.0,63.0
2013-07-02 22:00:00,23,3244.0,62.0
2013-07-02 23:00:00,24,2925.0,62.666666667
2013-07-03 00:00:00,1,2713.0,62.0
2013-07-03 01:00:00,2,2591.0,62.333333333
2013-07-03 02:00:00,3,2527.0,63.0
2013-07-03 03:00:00,4,2508.0,62.666666667
2013-07-03 04:00:00,5,2572.0,62.666666667
2013-07-03 05:00:00,6,2766.0,62.666666667
2013-07-03 06:00:00,7,3076.0,63.333333333
2013-07-03 07:00:00,8,3414.0,64.333333333
2013-07-03 08:00:00,9,3683.0,66.0
2013-07-03 09:00:00,10,3868.0,67.666666667
